model,case_id,label,Accuracy,Avg. Symmetric Surface Distance,Dice,False Discovery Rate,False Negative Rate,False Omission Rate,False Positive Rate,Hausdorff Distance 95,Jaccard,Negative Predictive Value,Precision,Recall,Total Positives Reference,Total Positives Test,True Negative Rate
BGHNetV4,ESO_TJ_60017072608,0,0.9960598945617676,0.16222867378859598,0.9980089247784166,0.003733693055888998,0.0002423505102878698,0.02711608059201642,0.30114077293186403,0.0,0.9960257625625198,0.9728839194079836,0.996266306944111,0.9997576494897121,2071380.0,2078639.0,0.698859227068136
BGHNetV4,ESO_TJ_60017072608,1,0.9960598945617676,3.638532068545768,0.8134131195664446,0.027116080592016423,0.30114077293186403,0.0037336930558889733,0.0002423505102878698,20.024984394500787,0.6855065844561163,0.996266306944111,0.9728839194079836,0.698859227068136,25772.0,18513.0,0.9997576494897121
BGHNetV4,ESO_TJ_60017128986,0,0.9973039627075195,0.07573815965181342,0.9986357415446862,0.0020418644913785533,0.0006857316152697468,0.06027932249437534,0.1605551552842137,0.0,0.9972752004202379,0.9397206775056246,0.9979581355086214,0.9993142683847303,2070781.0,2073595.0,0.8394448447157863
BGHNetV4,ESO_TJ_60017128986,1,0.9973039627075195,1.1856316573097916,0.88675692997917,0.0602793224943754,0.1605551552842137,0.0020418644913784995,0.0006857316152697468,6.708203932499369,0.7965528408477565,0.9979581355086214,0.9397206775056246,0.8394448447157863,26371.0,23557.0,0.9993142683847303
BGHNetV4,ESO_TJ_60017138884,0,0.9978389739990234,0.08106362167288492,0.9989154537313705,0.00015377923242609892,0.0020135819954879564,0.43216338259441706,0.054834301332422286,0.0,0.9978332573953478,0.5678366174055829,0.9998462207675739,0.997986418004512,2091298.0,2087408.0,0.9451656986675777
BGHNetV4,ESO_TJ_60017138884,1,0.9978389739990234,3.02308101354838,0.7094499294781382,0.4321633825944171,0.054834301332422286,0.00015377923242605184,0.0020135819954879564,17.029386365926403,0.5497267759562842,0.9998462207675739,0.5678366174055829,0.9451656986675777,5854.0,9744.0,0.997986418004512
BGHNetV4,ESO_TJ_60017228733,0,0.9913239479064941,0.20251725235922313,0.9955003357127931,0.0022095235073570363,0.0067793164230396386,0.1717786808377618,0.06304636885732873,1.0,0.991040983989975,0.8282213191622382,0.997790476492643,0.9932206835769604,2026458.0,2017177.0,0.9369536311426713
BGHNetV4,ESO_TJ_60017228733,1,0.9913239479064941,1.6745542161055076,0.8792385958624535,0.17177868083776182,0.06304636885732873,0.002209523507357064,0.0067793164230396386,9.848857801796104,0.7845011370096646,0.997790476492643,0.8282213191622382,0.9369536311426713,70694.0,79975.0,0.9932206835769604
BGHNetV4,ESO_TJ_60017521516,0,0.9959287643432617,0.1068263469573881,0.9979117546348383,0.0007861342570369967,0.0033869672353787905,0.12488291663664529,0.0319797561170001,0.0,0.9958322126323301,0.8751170833633547,0.999213865742963,0.9966130327646212,2046964.0,2041636.0,0.9680202438829999
BGHNetV4,ESO_TJ_60017521516,1,0.9959287643432617,2.4734790685747705,0.9192272761674108,0.1248829166366453,0.0319797561170001,0.0007861342570370036,0.0033869672353787905,18.0,0.8505278268937869,0.999213865742963,0.8751170833633547,0.9680202438829999,50188.0,55516.0,0.9966130327646212
BGHNetV4,ESO_TJ_60017696840,0,0.9983563423156738,0.046960409094982114,0.9991678602372142,0.0005413983822765145,0.0011227120398075163,0.0874830750714608,0.04416341645983535,0.0,0.9983371042361148,0.9125169249285392,0.9994586016177235,0.9988772879601925,2071769.0,2070564.0,0.9558365835401647
BGHNetV4,ESO_TJ_60017696840,1,0.9983563423156738,1.4944222618771954,0.933674549267861,0.0874830750714608,0.04416341645983535,0.0005413983822765198,0.0011227120398075163,3.7674916480966414,0.8755999855642571,0.9994586016177235,0.9125169249285392,0.9558365835401647,25383.0,26588.0,0.9988772879601925
BGHNetV4,ESO_TJ_60017721268,0,0.9932551383972168,0.17571920982733574,0.9965493443754313,0.001787219693137776,0.005108556832694733,0.2058205938340169,0.08287630875220953,0.0,0.9931224209078404,0.794179406165983,0.9982127803068622,0.9948914431673053,2053026.0,2046195.0,0.9171236912477905
BGHNetV4,ESO_TJ_60017721268,1,0.9932551383972168,4.296089344446708,0.851235236582775,0.20582059383401696,0.08287630875220953,0.0017872196931377508,0.005108556832694733,29.223278392404914,0.7410004760684074,0.9982127803068622,0.794179406165983,0.9171236912477905,44126.0,50957.0,0.9948914431673053
MedNeXt,ESO_TJ_1006597148,0,0.9987611770629883,0.028688244054270742,0.9993781639320719,0.000293063025789575,0.0009503929343597228,0.2240523465703971,0.08170894526034711,0.0,0.9987571007437303,0.7759476534296029,0.9997069369742104,0.9990496070656403,2089662.0,2088288.0,0.9182910547396529
MedNeXt,ESO_TJ_1006597148,1,0.9987611770629883,1.1802362198299086,0.8411397823162529,0.22405234657039708,0.08170894526034711,0.00029306302578954626,0.0009503929343597228,4.58257569495584,0.725833685099198,0.9997069369742104,0.7759476534296029,0.9182910547396529,7490.0,8864.0,0.9990496070656403
MedNeXt,ESO_TJ_1009540774,0,0.9962778091430664,0.08709014246987458,0.9981214660169689,0.00040633869077000284,0.003346399172603598,0.30908203125,0.05137737688932231,0.0,0.9962499765803687,0.69091796875,0.99959366130923,0.9966536008273964,2080744.0,2074624.0,0.9486226231106777
MedNeXt,ESO_TJ_1009540774,1,0.9962778091430664,1.9180238798700933,0.7995171563591534,0.30908203125,0.05137737688932231,0.0004063386907699901,0.003346399172603598,7.810249675906654,0.665996320225921,0.99959366130923,0.69091796875,0.9486226231106777,16408.0,22528.0,0.9966536008273964
MedNeXt,ESO_TJ_1009751122,0,0.9949750900268555,0.1221930056209104,0.9974105155968641,0.002298230141570934,0.0028805686654266305,0.0930960017783988,0.07565949182715648,0.0,0.9948344074151596,0.9069039982216012,0.9977017698584291,0.9971194313345734,2035362.0,2034174.0,0.9243405081728435
MedNeXt,ESO_TJ_1009751122,1,0.9949750900268555,1.6406146218505595,0.9155392408309823,0.09309600177839883,0.07565949182715648,0.002298230141570977,0.0028805686654266305,9.0,0.8442345498351884,0.9977017698584291,0.9069039982216012,0.9243405081728435,61790.0,62978.0,0.9971194313345734
MedNeXt,ESO_TJ_1010687575,0,0.9893655776977539,0.34290059003750106,0.9945747205623491,0.0006438385094624799,0.010161184420776181,0.4066230041853976,0.04123356293049463,0.0,0.9892079907903543,0.5933769958146025,0.9993561614905375,0.9898388155792238,2065212.0,2045544.0,0.9587664370695054
MedNeXt,ESO_TJ_1010687575,1,0.9893655776977539,10.473660907378518,0.7330636280940298,0.40662300418539765,0.04123356293049463,0.0006438385094625195,0.010161184420776181,52.354560450833695,0.5786112423240435,0.9993561614905375,0.5933769958146023,0.9587664370695054,31940.0,51608.0,0.9898388155792238
MedNeXt,ESO_TJ_1010828627,0,0.9879269599914551,0.23108103951175893,0.9937166478431642,0.005044082297557151,0.0075195387051264495,0.17868375484433346,0.12707514335077752,1.0,0.9875117636729887,0.8213162451556666,0.9949559177024428,0.9924804612948736,2017278.0,2012259.0,0.8729248566492225
MedNeXt,ESO_TJ_1010828627,1,0.9879269599914551,2.432825252746622,0.8463345208688633,0.1786837548443334,0.12707514335077752,0.005044082297557124,0.0075195387051264495,10.954451150103322,0.7336047894111086,0.9949559177024428,0.8213162451556666,0.8729248566492225,79874.0,84893.0,0.9924804612948736
MedNeXt,ESO_TJ_1010895787,0,0.9990968704223633,0.01939424883467101,0.9995436782329217,0.0005670868023435194,0.0003455321773828679,0.03314534023668639,0.05327720441788886,0.0,0.9990877727350008,0.9668546597633136,0.9994329131976565,0.9996544678226171,2075060.0,2075520.0,0.9467227955821111
MedNeXt,ESO_TJ_1010895787,1,0.9990968704223633,0.5912963665201441,0.9566828286524564,0.03314534023668636,0.05327720441788886,0.0005670868023435091,0.0003455321773828679,1.0,0.9169626024814767,0.9994329131976565,0.9668546597633136,0.9467227955821111,22092.0,21632.0,0.9996544678226171
MedNeXt,ESO_TJ_1011025579,0,0.9827613830566406,0.2591896362696566,0.9910835446609542,0.0020944629095800416,0.015645806571091825,0.38132253904570856,0.0752632518293771,1.0,0.9823246904302906,0.6186774609542914,0.99790553709042,0.9843541934289082,2041122.0,2013404.0,0.9247367481706229
MedNeXt,ESO_TJ_1011025579,1,0.9827613830566406,5.492620825399917,0.7413613014923665,0.38132253904570856,0.0752632518293771,0.0020944629095799947,0.015645806571091825,29.490675469043893,0.589018359574831,0.99790553709042,0.6186774609542914,0.9247367481706229,56030.0,83748.0,0.9843541934289082
MedNeXt,ESO_TJ_1011032820,0,0.9719142913818359,0.7919387090319285,0.9856935634151626,0.002524825484219839,0.025812981196719043,0.8540475282755114,0.35855906171460483,5.0,0.9717907013722459,0.14595247172448855,0.9974751745157802,0.974187018803281,2082828.0,2034200.0,0.6414409382853952
MedNeXt,ESO_TJ_1011032820,1,0.9719142913818359,28.7519333781529,0.2377969874217092,0.8540475282755116,0.35855906171460483,0.0025248254842198405,0.025812981196719043,63.34034753673989,0.13494301492186583,0.9974751745157802,0.1459524717244885,0.6414409382853952,14324.0,62952.0,0.974187018803281
MedNeXt,ESO_TJ_2002525279,0,0.9963464736938477,0.07862918401688683,0.9981420698244206,0.0016836339718627746,0.002032165529119445,0.11792346651660102,0.09968408960367603,0.0,0.9962910306549075,0.882076533483399,0.9983163660281372,0.9979678344708806,2062332.0,2061612.0,0.900315910396324
MedNeXt,ESO_TJ_2002525279,1,0.9963464736938477,1.0308054610712438,0.8911028993746447,0.11792346651660102,0.09968408960367603,0.0016836339718627948,0.002032165529119445,4.123105625617661,0.8035938581425752,0.9983163660281372,0.882076533483399,0.900315910396324,34820.0,35540.0,0.9979678344708806
